adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,5879,tt0074102,ja,??????,"Based on a true story set in pre-war Japan, a man and one of his servants begin a torrid affair. Their desire becomes a sexual obsession so strong that to intensify their ardor, they forsake all, even life itself.",8.932494,/ztLv3Co2uLZMV7YERWbPrTMUi03.jpg,"[{'name': 'Argos Films', 'id': 6116}, {'name': 'Oshima Productions', 'id': 13139}, {'name': 'Shibata Organisation', 'id': 14668}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",15/05/1976,0,105,"[{'iso_639_1': 'ja', 'name': '???'}]",Released,,In the Realm of the Senses,FALSE,6.5,112
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,83718,tt0111689,en,What Happened Was...,"Jackie and Michael are coworkers at a large law firm, who decide to meet at Jackie's for dinner one night.",0.534606,/1uMZU6c8Uxlp2OiGQIwGmH4D9EZ.jpg,"[{'name': 'The Samuel Goldwyn Company', 'id': 8888}, {'name': 'Good Machine', 'id': 10565}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",09/09/1994,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,What Happened Was...,FALSE,7,7
FALSE,,8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,11971,tt0107616,en,Much Ado About Nothing,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding.",8.62724,/6qlYYvDZ0Tb5h0t7sLwy4sjGIwM.jpg,"[{'name': 'Renaissance Films', 'id': 3102}, {'name': 'American Playhouse Theatrical Films', 'id': 8827}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",07/05/1993,0,111,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Romance. Mischief. Seduction. Revenge. Remarkable.,Much Ado About Nothing,FALSE,7.2,194
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,2625,tt0107611,en,Mr. Jones,"The story about the relationship between a manic depressive man, Mr Jones, and the female doctor who takes more than a professional interest in his treatment.",6.579753,/yeSnOxbdYqHexjZMG91Ep4MAbr8.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Rastar Films', 'id': 1177}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",08/10/1993,0,114,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Everything That Makes Him Dangerous Makes Her Love Him More,Mr. Jones,FALSE,5.9,35
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,31911,tt0107613,en,Mr. Wonderful,Electrician Gus gets the chance to fulfill a childhood dream by buying an old bowling-alley with some of his friends.,13.011091,/8TvSzxbrDvO3vtOC9G0wrBmwqG7.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'The Samuel Goldwyn Company', 'id': 8888}, {'name': 'Night Life Inc.', 'id': 16827}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",15/10/1993,0,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes love is a stranger. And sometimes it's someone you've known all your life.,Mr. Wonderful,FALSE,5.5,11
FALSE,,25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,788,tt0107614,en,Mrs. Doubtfire,"Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as an English nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start.",11.16553,/jx4NvllNGN7o5bpIhcCMh26Xwaj.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Blue Wolf', 'id': 10230}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",24/11/1993,441286195,125,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She makes dinner. She does windows. She reads bedtime stories. She's a blessing... in disguise.,Mrs. Doubtfire,FALSE,7,1638
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,21450,tt0107653,en,Naked,"Johnny flees Manchester for London, to avoid a beating from the family of a girl he has raped. There he finds an old girlfriend, and spends some time homeless, spending much of his time ranting at strangers, and meeting characters in plights very much like his own.",8.665198,/td4htWFSOuGA3LIyNyswWh0CMcJ.jpg,"[{'name': 'Thin Man Films', 'id': 10100}, {'name': 'The Criterion Collection', 'id': 10932}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",14/09/1993,0,131,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Naked,FALSE,7.5,105
FALSE,"{'id': 8580, 'name': 'The Karate Kid Collection', 'poster_path': '/o6h2F0C5eZOy50Q76fNYzc9mvvw.jpg', 'backdrop_path': '/1ok5JGCsDt4Sh3CkFeXh2F2KB7F.jpg'}",12000000,"[{'id': 12, 'name': 'Adventure'}]",,11231,tt0110657,en,The Next Karate Kid,"During a commemoration for Japanese soldiers fighting in the US Army during World War II, Mr. Miyagi meets the widow of his commanding officer. He gets to know her granddaughter Julie, an angry teenager who is still feeling the pain of losing both her parents in an accident and is having problems with her grandmother and her fellow pupils. Mr. Miyagi decides to teach her karate to get her through her pain and issues and back on the right path.",9.9697,/gu5SOBWsoxDy6mWKAkOt20zTXOb.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",18/07/1994,15826984,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Who says the good guy has to be a guy?,The Next Karate Kid,FALSE,4.8,202
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,41588,tt0110649,en,The New Age,"Peter and Katherine Witner are Southern California super-yuppies with great jobs but no center to their lives. When they both lose their jobs and begin marital infidelities, their solution is to start their own business together. In order to find meaning to their empty lives, they follow various New Age gurus and other such groups. Eventually, they hit rock bottom and have make some hard decisions",0.596207,/fhtW0cu3HXnftqasdt8ptKOQDjU.jpg,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}, {'name': 'Ixtlan', 'id': 4198}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'New Regency Pictures', 'id': 10104}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",16/09/1994,0,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A shopping spree for the morally bankrupt.,The New Age,FALSE,4.8,5
FALSE,,20000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,10447,tt0110678,en,No Escape,"In the year 2022, a ruthless prison warden has created the ultimate solution for his most troublesome and violent inmates: Absolom, a secret jungle island where prisoners are abandoned and left to die. But Marine Captain John Robbins, convicted of murdering a commanding officer, is determined to escape the island in order to reveal the truth behind his murderous actions and clear his name.",9.715187,/d2Q8jXe4dW4YKlemRb7oVlY6Msj.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Pacific Western', 'id': 1280}, {'name': 'Allied Filmmakers', 'id': 1755}, {'name': 'Platinum Pictures', 'id': 4972}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",29/04/1994,15340000,118,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No Guards. No Walls.,No Escape,FALSE,6.1,86
FALSE,,40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,31586,tt0110687,en,North,"Eleven-year-old North has had it with his parents. They are always busy with their careers and don't give North the attention he needs, so he files a lawsuit against them. The judge rules that North should either find new parents or return to his own parents within two months. Thus north starts off on an hilarious journey around the world to find the parents that really care about him.",15.534707,/4k5JshQ6kGLtI7paXAVAuC1o4t4.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'New Line Cinema', 'id': 12}, {'name': 'Castle Rock Entertainment', 'id': 97}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",22/07/1994,0,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A family comedy that appeals to the child in everyone.,North,FALSE,4.8,67
FALSE,,4000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,9300,tt0107756,en,Orlando,"In 1600, nobleman Orlando inherits his parents' house, thanks to Queen Elizabeth I, who commands the young man to never change. After a disastrous affair with Russian princess Sasha, Orlando looks for solace in the arts before being appointed ambassador to Constantinople in 1700, where war is raging. One morning, Orlando is shocked to wake up as a woman and returns home, struggling as a female to retain her property as the centuries roll by.",3.800785,/lFToTOQuwKrN72MHyhhuVdNC8L4.jpg,"[{'name': 'Mikado Film', 'id': 11912}, {'name': 'Lenfilm Studio', 'id': 27593}, {'name': 'Adventure Pictures', 'id': 36765}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'RU', 'name': 'Russia'}]",01/09/1992,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Orlando,FALSE,6.7,53
FALSE,,30000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,9559,tt0107808,en,A Perfect World,"A kidnapped boy strikes up a friendship with his captor: an escaped convict on the run from the law, headed by an honorable U.S. Marshal.",8.040589,/4gb38JSPBmAtFopC8vb20Paj20h.jpg,"[{'name': 'Malpaso Productions', 'id': 171}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",24/11/1993,135130999,138,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,A Perfect World,FALSE,7.2,376
FALSE,,26000000,"[{'id': 18, 'name': 'Drama'}]",,9800,tt0107818,en,Philadelphia,No one would take his case until one man was willing to take on the system. Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,13.373006,/uyUSC7oX0alcAG9q6vke8WHGKkY.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Clinica Estetico', 'id': 1274}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",22/12/1993,206678440,125,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No one would take on his case... until one man was willing to take on the system.,Philadelphia,FALSE,7.6,1019
FALSE,,7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,713,tt0107822,en,The Piano,"After a long voyage from Scotland, pianist Ada McGrath and her young daughter, Flora, are left with all their belongings, including a piano, on a New Zealand beach. Ada, who has been mute since childhood, has been sold into marriage to a local man named Alisdair Stewart. Making little attempt to warm up to Alisdair, Ada soon becomes intrigued by his Maori-friendly acquaintance, George Baines, leading to tense, life-altering conflicts.",7.436758,/yuGqa81ye11dDAeBZ9MResJSmoY.jpg,"[{'name': 'New South Wales Film & Television Office', 'id': 418}, {'name': 'The Australian Film Commission', 'id': 5186}, {'name': 'CiBy 2000', 'id': 7832}, {'name': 'Jan Chapman Productions', 'id': 14089}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'FR', 'name': 'France'}]",19/05/1993,116700000,121,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'mi', 'name': ''}]",Released,,The Piano,FALSE,7.1,290
FALSE,,14000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.janetjackson.com,8291,tt0107840,en,Poetic Justice,"In this film, we see the world through the eyes of main character Justice, a young African-American poet. A mail carrier invites a few friends along for a long overnight delivery run.",6.972599,/vfXuJbZucP2hgkuthwMyz1IEM8s.jpg,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",23/07/1993,27515786,109,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,A Street Romance.,Poetic Justice,FALSE,6.9,47
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,18133,tt0107889,en,The Program,"Several players from different backgrounds try to cope with the pressures of playing football at a major university. Each deals with the pressure differently, some turn to drinking, others to drugs, and some to studying.",3.199976,/htlXORTSRrJggKYsMMwIagGMXUG.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",24/09/1993,23042200,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,From Different Worlds They Come To Prove Themselves In The Gritty World of College Football.,The Program,FALSE,6,28
FALSE,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,25557,tt0111003,en,The Puppet Masters,The Earth is invaded by alien parasites aka "slugs" that ride on people's backs and control their minds. A trio of American government agents attempt to thwart this.,7.272296,/tlcrpwjZZdlgArmZiXtr4ecgQfy.jpg,"[{'name': 'Hollywood Pictures', 'id': 915}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",21/10/1994,8638072,109,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Trust No One,The Puppet Masters,FALSE,5.6,41
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",,22588,tt0110939,en,Radioland Murders,"In 1939, WBN, a fourth radio network, is about to take to America's airwaves. As if the confusion of the premiere night wasn't enough, Penny Henderson, the owner's secretary, must deal with an unhappy sponsor, an overbearing boss and a soon-to-be ex-husband who desperately wants her back. As the broadcast begins, a mysterious voice breaks the broadcast and suddenly members of the cast turn up dead. It's up to her husband Roger, to find out whodunit as the police chase him through the halls of WBN.",8.506727,/7OISTd5DyzQ6yW8UMGA2EfieG8u.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",21/10/1994,0,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"At station WBN, the hits just keep on coming.",Radioland Murders,FALSE,5.8,12
FALSE,,11000000,"[{'id': 35, 'name': 'Comedy'}]",,10872,tt0110955,en,The Ref,"A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve.",5.868677,/njp8Vyx77uCJsGIwnIfu4zfBwFR.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Don Simpson/Jerry Bruckheimer Films', 'id': 10288}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",09/03/1994,11439193,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They might be his hostages but what they're doing to this guy is criminal.,The Ref,FALSE,6.7,99
FALSE,,11500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,1245,tt0107943,en,The Remains of the Day,A rule bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.,12.222576,/gvu4zaF0KeIRoZ5fVABQH3Wug3r.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Merchant Ivory Productions', 'id': 2370}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",05/11/1993,23237911,134,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Diamond in the Rough,The Remains of the Day,FALSE,7.5,213
FALSE,,40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",,11858,tt0110971,en,Renaissance Man,"Danny DeVito plays an advertising man who is slowly sliding downhill. When he is fired from his job in Detroit, he signs up for unemployment. One day they find him a job; Teaching thinking skills to Army recruits. He arrives on base to find that there is no structure set up for the class.",4.985157,/uaiykEOEFs91WclowDhsVYNdGfX.jpg,"[{'name': 'Cinergi Pictures Entertainment', 'id': 1504}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",03/06/1994,24332324,128,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"One Man's Mission To Teach The Few, The Proud... The Impossible!",Renaissance Man,FALSE,5.9,83
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,7007,tt0107969,en,Rising Sun,"When a prostitute is found dead in a Los Angeles skyscraper occupied by a large Japanese corporation, detectives John Conner and Web Smith are called in to investigate. Although Conner has previous experience working in Japan, cultural differences make their progress difficult until a security disc showing the murder turns up. Close scrutiny proves the disc has been doctored, and the detectives realize they're dealing with a cover-up as well.",6.279082,/d07rjd7e54ClVLoixmf6alTiDDj.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Walrus & Associates', 'id': 8780}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",30/07/1993,107198790,125,"[{'iso_639_1': 'ja', 'name': '???'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,A collision of East and West. A conspiracy of seduction and murder. A battle between tradition and power. Business is war.,Rising Sun,FALSE,5.8,188
